order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,category,sub_category,unit_cost,list_price,customer_name,segment,region,order_month,profit_margin_pct,shipping_days
NM202401384823,2024-01-30,2024-01-30,CU0057,PR502,1,190.32,0.4,27.88,Technology,Phones,162.44,317.2,Casey Lee,Corporate,Central,2024-01,14.649012189995798,0
NM202401135071,2024-01-08,2024-01-08,CU0148,PR516,7,67.48,0.0,33.32000000000001,Office Supplies,Binders,4.88,9.64,Alex Shah,Corporate,South,2024-01,49.37759336099586,0
NM202401137366,2024-01-04,2024-01-05,CU0006,PR515,6,2747.09,0.2,846.41,Furniture,Bookcases,316.78,572.31,Alex Dean,Consumer,South,2024-01,30.811149252481712,1
NM202401407068,2024-01-26,2024-02-01,CU0129,PR514,5,1059.88,0.2,259.73,Furniture,Bookcases,160.03,264.97,Quinn Roy,Home Office,South,2024-01,24.505604408046196,6
NM202401316913,2024-01-28,2024-01-31,CU0041,PR516,1,8.68,0.1,3.8,Office Supplies,Binders,4.88,9.64,Sam Dean,Corporate,South,2024-01,43.77880184331797,3
NM202401194882,2024-01-26,2024-01-28,CU0048,PR512,4,2230.24,0.2,200.0,Furniture,Tables,507.56,696.95,Alex Dean,Corporate,West,2024-01,8.967644737786069,2
NM202401570223,2024-01-25,2024-01-26,CU0148,PR503,8,1239.12,0.0,454.4,Technology,Phones,98.09,154.89,Alex Shah,Corporate,South,2024-01,36.671186002969854,1
NM202401345483,2024-01-12,2024-01-14,CU0172,PR524,1,67.61,0.2,1.67,Office Supplies,Art,65.94,84.51,Casey Lee,Home Office,Central,2024-01,2.4700488093477295,2
NM202401488868,2024-01-18,2024-01-25,CU0053,PR504,3,2183.76,0.0,903.99,Technology,Accessories,426.59,727.92,Alex Lee,Corporate,East,2024-01,41.39603253104737,7
NM202401533019,2024-01-19,2024-01-24,CU0082,PR520,3,25.25,0.15,9.62,Office Supplies,Paper,5.21,9.9,Casey Ray,Consumer,East,2024-01,38.0990099009901,5
NM202401541737,2024-01-21,2024-01-25,CU0194,PR507,7,298.83,0.0,159.88,Technology,Machines,19.85,42.69,Casey Bell,Consumer,West,2024-01,53.50199109861794,4
NM202401350490,2024-01-25,2024-02-01,CU0227,PR509,4,2649.88,0.0,1305.04,Technology,Machines,336.21,662.47,Jamie Cruz,Corporate,West,2024-01,49.24902259724968,7
NM202401365973,2024-01-17,2024-01-21,CU0005,PR520,1,9.9,0.0,4.69,Office Supplies,Paper,5.21,9.9,Jamie Fox,Home Office,East,2024-01,47.37373737373737,4
NM202401382718,2024-01-30,2024-01-31,CU0175,PR509,7,4637.29,0.0,2283.82,Technology,Machines,336.21,662.47,Riley Fox,Consumer,Central,2024-01,49.24902259724969,1
NM202401714411,2024-01-24,2024-01-31,CU0225,PR501,6,5616.32,0.1,1335.86,Technology,Phones,713.41,1040.06,Sam Dean,Consumer,West,2024-01,23.785325622471653,7
NM202401840371,2024-01-15,2024-01-19,CU0023,PR514,6,1351.35,0.15,391.17,Furniture,Bookcases,160.03,264.97,Taylor Hunt,Corporate,Central,2024-01,28.946608946608947,4
NM202401541479,2024-01-03,2024-01-07,CU0131,PR524,5,359.17,0.15,29.47,Office Supplies,Art,65.94,84.51,Riley Lee,Consumer,Central,2024-01,8.205028259598517,4
NM202401538983,2024-01-03,2024-01-03,CU0002,PR512,4,2787.8,0.0,757.56,Furniture,Tables,507.56,696.95,Alex Lee,Consumer,West,2024-01,27.174115790228853,0
NM202401514838,2024-01-07,2024-01-08,CU0048,PR501,8,7072.41,0.15,1365.13,Technology,Phones,713.41,1040.06,Alex Dean,Corporate,West,2024-01,19.302189776893595,1
NM202401760369,2024-01-20,2024-01-26,CU0158,PR516,6,57.84,0.0,28.56,Office Supplies,Binders,4.88,9.64,Jordan Hunt,Home Office,South,2024-01,49.377593360995846,6
NM202401570762,2024-01-08,2024-01-09,CU0063,PR511,4,475.24,0.0,224.56,Furniture,Chairs,62.67,118.81,Alex Lee,Consumer,Central,2024-01,47.251914821984684,1
NM202401353956,2024-01-31,2024-02-07,CU0064,PR506,3,1961.4,0.0,976.56,Technology,Accessories,328.28,653.8,Riley Roy,Home Office,West,2024-01,49.788926277148974,7
NM202401441302,2024-01-14,2024-01-16,CU0081,PR511,7,831.67,0.0,392.98,Furniture,Chairs,62.67,118.81,Alex Roy,Corporate,East,2024-01,47.251914821984684,2
NM202401404545,2024-01-17,2024-01-20,CU0035,PR508,2,367.12,0.2,130.64000000000001,Technology,Machines,118.24,229.45,Riley Cruz,Corporate,Central,2024-01,35.58509479189366,3
NM202401523982,2024-01-25,2024-01-31,CU0163,PR506,3,1667.19,0.15,682.35,Technology,Accessories,328.28,653.8,Drew Wood,Corporate,Central,2024-01,40.92814856135173,6
NM202401304973,2024-01-23,2024-01-23,CU0076,PR521,5,224.1,0.1,34.2,Office Supplies,Storage,37.98,49.8,Jordan Lee,Corporate,Central,2024-01,15.261044176706829,0
NM202401230396,2024-01-01,2024-01-07,CU0173,PR522,6,200.11,0.2,67.99,Office Supplies,Storage,22.02,41.69,Taylor Cruz,Corporate,West,2024-01,33.976313027834685,6
NM202401541419,2024-01-26,2024-01-31,CU0040,PR505,7,1155.73,0.15,368.09,Technology,Accessories,112.52,194.24,Casey Hunt,Consumer,West,2024-01,31.849134313377693,5
NM202401134853,2024-01-24,2024-01-24,CU0228,PR523,7,357.21,0.0,86.66,Office Supplies,Art,38.65,51.03,Taylor Ray,Corporate,West,2024-01,24.260239075053892,0
NM202401598293,2024-01-16,2024-01-18,CU0139,PR517,8,601.39,0.15,218.51,Office Supplies,Binders,47.86,88.44,Jamie Ray,Corporate,West,2024-01,36.3341591978583,2
NM202401720165,2024-01-05,2024-01-06,CU0223,PR506,3,1372.98,0.3,388.14,Technology,Accessories,328.28,653.8,Drew Dean,Consumer,Central,2024-01,28.269894681641393,1
NM202401481461,2024-01-18,2024-01-20,CU0211,PR514,2,450.45,0.15,130.39,Furniture,Bookcases,160.03,264.97,Jamie Cruz,Consumer,Central,2024-01,28.946608946608944,2
NM202401632365,2024-01-30,2024-02-02,CU0204,PR503,6,650.54,0.3,62.0,Technology,Phones,98.09,154.89,Morgan Bell,Home Office,Central,2024-01,9.530543855873583,3
NM202401331984,2024-01-25,2024-01-28,CU0228,PR504,3,1528.63,0.3,248.86,Technology,Accessories,426.59,727.92,Taylor Ray,Corporate,West,2024-01,16.279936936995874,3
NM202401857124,2024-01-16,2024-01-23,CU0100,PR510,4,970.56,0.0,303.32,Furniture,Chairs,166.81,242.64,Alex Hunt,Corporate,Central,2024-01,31.252060666007253,7
NM202401247182,2024-01-05,2024-01-11,CU0027,PR521,4,119.52,0.4,-32.4,Office Supplies,Storage,37.98,49.8,Jamie Shah,Consumer,East,2024-01,-27.10843373493976,6
NM202401451588,2024-01-16,2024-01-21,CU0122,PR502,5,1586.0,0.0,773.8,Technology,Phones,162.44,317.2,Casey Ray,Home Office,East,2024-01,48.78940731399747,5
NM202401542941,2024-01-08,2024-01-13,CU0185,PR501,4,4160.24,0.0,1306.6,Technology,Phones,713.41,1040.06,Sam Shah,Consumer,East,2024-01,31.40684191296656,5
NM202401957465,2024-01-10,2024-01-13,CU0151,PR509,3,1788.67,0.1,780.04,Technology,Machines,336.21,662.47,Jamie Dean,Home Office,Central,2024-01,43.61005663425897,3
NM202401433902,2024-01-14,2024-01-17,CU0152,PR505,6,815.81,0.3,140.69,Technology,Accessories,112.52,194.24,Alex Hunt,Corporate,East,2024-01,17.245437050293575,3
NM202401914103,2024-01-07,2024-01-08,CU0056,PR504,8,3494.02,0.4,81.3,Technology,Accessories,426.59,727.92,Jordan Wood,Corporate,East,2024-01,2.3268327027320965,1
NM202401943212,2024-01-08,2024-01-14,CU0075,PR505,1,155.39,0.2,42.87,Technology,Accessories,112.52,194.24,Casey Dean,Consumer,West,2024-01,27.58864791814145,6
NM202401574742,2024-01-26,2024-02-02,CU0174,PR522,8,266.82,0.2,90.66,Office Supplies,Storage,22.02,41.69,Sam Lee,Corporate,East,2024-01,33.97796267146391,7
NM202401995222,2024-01-05,2024-01-07,CU0094,PR511,1,95.05,0.2,32.38,Furniture,Chairs,62.67,118.81,Casey Roy,Consumer,East,2024-01,34.06628090478696,2
NM202401594352,2024-01-07,2024-01-08,CU0134,PR504,6,4367.52,0.0,1807.98,Technology,Accessories,426.59,727.92,Morgan Fox,Home Office,Central,2024-01,41.39603253104737,1
NM202401861068,2024-01-26,2024-01-31,CU0065,PR504,6,4367.52,0.0,1807.98,Technology,Accessories,426.59,727.92,Quinn Dean,Corporate,South,2024-01,41.39603253104737,5
NM202401893970,2024-01-29,2024-02-05,CU0090,PR511,7,665.34,0.2,226.65,Furniture,Chairs,62.67,118.81,Riley Bell,Consumer,South,2024-01,34.06528992695464,7
NM202401503953,2024-01-08,2024-01-14,CU0138,PR511,7,499.0,0.4,60.31,Furniture,Chairs,62.67,118.81,Casey Dean,Home Office,South,2024-01,12.086172344689379,6
NM202401619606,2024-01-05,2024-01-11,CU0108,PR520,8,79.2,0.0,37.52,Office Supplies,Paper,5.21,9.9,Sam Dean,Consumer,East,2024-01,47.37373737373737,6
NM202401228455,2024-01-16,2024-01-23,CU0182,PR511,4,285.14,0.4,34.46,Furniture,Chairs,62.67,118.81,Taylor Fox,Consumer,East,2024-01,12.08529143578593,7
NM202401319565,2024-01-29,2024-02-02,CU0108,PR506,7,3890.11,0.15,1592.15,Technology,Accessories,328.28,653.8,Sam Dean,Consumer,East,2024-01,40.92814856135173,4
NM202401301277,2024-01-21,2024-01-27,CU0043,PR514,7,1669.31,0.1,549.1,Furniture,Bookcases,160.03,264.97,Drew Ray,Corporate,South,2024-01,32.89383038500937,6
NM202401482175,2024-01-17,2024-01-19,CU0033,PR522,1,33.35,0.2,11.33,Office Supplies,Storage,22.02,41.69,Drew Cruz,Consumer,South,2024-01,33.973013493253376,2
NM202401687656,2024-01-30,2024-02-04,CU0227,PR521,8,338.64,0.15,34.8,Office Supplies,Storage,37.98,49.8,Jamie Cruz,Corporate,West,2024-01,10.276399716513112,5
NM202401505091,2024-01-08,2024-01-12,CU0029,PR520,8,47.52,0.4,5.84,Office Supplies,Paper,5.21,9.9,Casey Hunt,Home Office,West,2024-01,12.289562289562289,4
NM202401734789,2024-01-04,2024-01-05,CU0096,PR524,7,591.57,0.0,129.99,Office Supplies,Art,65.94,84.51,Riley Fox,Home Office,East,2024-01,21.973730919417818,1
NM202401384485,2024-01-31,2024-02-06,CU0130,PR505,2,388.48,0.0,163.44,Technology,Accessories,112.52,194.24,Jordan Fox,Home Office,Central,2024-01,42.07166392092257,6
NM202401735888,2024-01-16,2024-01-17,CU0038,PR504,4,1747.01,0.4,40.65,Technology,Accessories,426.59,727.92,Casey Dean,Consumer,South,2024-01,2.3268327027320965,1
NM202401631781,2024-01-29,2024-01-30,CU0167,PR502,8,2283.84,0.0,984.32,Technology,Phones,162.44,317.2,Quinn Cruz,Consumer,South,2024-01,43.0993414599972,1
NM202401334646,2024-01-24,2024-01-26,CU0026,PR522,7,175.1,0.4,20.96,Office Supplies,Storage,22.02,41.69,Casey Roy,Consumer,South,2024-01,11.970302684180469,2
NM202401413792,2024-01-24,2024-01-27,CU0144,PR518,8,432.96,0.2,160.96,Office Supplies,Paper,34.0,67.65,Morgan Cruz,Consumer,West,2024-01,37.17664449371767,3
NM202401513975,2024-01-19,2024-01-21,CU0073,PR524,1,59.16,0.3,-6.78,Office Supplies,Art,65.94,84.51,Jordan Wood,Home Office,West,2024-01,-11.460446247464503,2
NM202401689663,2024-01-09,2024-01-16,CU0093,PR505,2,388.48,0.0,163.44,Technology,Accessories,112.52,194.24,Taylor Bell,Consumer,East,2024-01,42.07166392092257,7
NM202401404735,2024-01-12,2024-01-12,CU0187,PR520,6,53.46,0.0,22.2,Office Supplies,Paper,5.21,9.9,Taylor Bell,Home Office,East,2024-01,41.52637485970819,0
NM202401241541,2024-01-26,2024-01-31,CU0054,PR519,7,67.0,0.15,16.67,Office Supplies,Paper,7.19,11.26,Casey Ray,Corporate,South,2024-01,24.880597014925378,5
NM202401750393,2024-01-18,2024-01-18,CU0219,PR519,1,11.26,0.0,4.07,Office Supplies,Paper,7.19,11.26,Sam Fox,Consumer,West,2024-01,36.145648312611016,0
NM202401210235,2024-01-06,2024-01-12,CU0089,PR512,2,1393.9,0.0,378.78,Furniture,Tables,507.56,696.95,Drew Roy,Consumer,West,2024-01,27.174115790228853,6
NM202401485622,2024-01-31,2024-02-06,CU0205,PR504,8,4949.86,0.15,1537.14,Technology,Accessories,426.59,727.92,Jordan Lee,Consumer,Central,2024-01,31.054211634268448,6
NM202401863217,2024-01-06,2024-01-08,CU0157,PR524,6,507.06,0.0,111.42,Office Supplies,Art,65.94,84.51,Sam Ray,Corporate,South,2024-01,21.973730919417818,2
NM202401106526,2024-01-28,2024-02-01,CU0081,PR520,5,29.7,0.4,3.65,Office Supplies,Paper,5.21,9.9,Alex Roy,Corporate,East,2024-01,12.289562289562289,4
NM202401523586,2024-01-30,2024-01-30,CU0102,PR501,8,4992.29,0.4,-714.99,Technology,Phones,713.41,1040.06,Riley Dean,Consumer,West,2024-01,-14.32188434566101,0
NM202401924220,2024-01-12,2024-01-14,CU0029,PR514,1,238.47,0.1,78.44,Furniture,Bookcases,160.03,264.97,Casey Hunt,Home Office,West,2024-01,32.89302637648341,2
NM202401525598,2024-01-13,2024-01-18,CU0104,PR506,6,3530.52,0.1,1560.84,Technology,Accessories,328.28,653.8,Riley Wood,Home Office,East,2024-01,44.209918085721085,5
NM202401541165,2024-01-08,2024-01-12,CU0070,PR516,1,9.64,0.0,4.76,Office Supplies,Binders,4.88,9.64,Casey Wood,Consumer,Central,2024-01,49.377593360995846,4
NM202401546778,2024-01-01,2024-01-03,CU0126,PR519,6,47.29,0.3,4.15,Office Supplies,Paper,7.19,11.26,Quinn Cruz,Consumer,South,2024-01,8.775639670120535,2
NM202401852394,2024-01-23,2024-01-28,CU0128,PR521,7,348.6,0.0,82.74,Office Supplies,Storage,37.98,49.8,Jordan Shah,Home Office,East,2024-01,23.73493975903614,5
NM202401721820,2024-01-20,2024-01-27,CU0069,PR518,7,426.2,0.1,188.2,Office Supplies,Paper,34.0,67.65,Alex Shah,Consumer,East,2024-01,44.157672454246836,7
NM202401642893,2024-01-01,2024-01-04,CU0072,PR518,5,304.43,0.1,134.43,Office Supplies,Paper,34.0,67.65,Jordan Fox,Consumer,South,2024-01,44.157934500542,3
NM202401160544,2024-01-04,2024-01-08,CU0118,PR501,1,1040.06,0.0,326.65,Technology,Phones,713.41,1040.06,Alex Lee,Consumer,South,2024-01,31.40684191296656,4
NM202401657590,2024-01-31,2024-02-01,CU0138,PR513,4,914.54,0.1,130.42,Furniture,Tables,196.03,254.04,Casey Dean,Home Office,South,2024-01,14.260721236905985,1
NM202401768164,2024-01-16,2024-01-20,CU0039,PR515,5,2861.55,0.0,1277.65,Furniture,Bookcases,316.78,572.31,Quinn Roy,Consumer,East,2024-01,44.64887910398211,4
NM202401502455,2024-01-07,2024-01-14,CU0054,PR514,3,635.93,0.2,155.84,Furniture,Bookcases,160.03,264.97,Casey Ray,Corporate,South,2024-01,24.505841837938142,7
NM202401488055,2024-01-13,2024-01-16,CU0134,PR520,2,19.8,0.0,9.38,Office Supplies,Paper,5.21,9.9,Morgan Fox,Home Office,Central,2024-01,47.37373737373737,3
NM202401863342,2024-01-26,2024-01-31,CU0214,PR515,5,1716.93,0.4,133.03,Furniture,Bookcases,316.78,572.31,Quinn Dean,Home Office,Central,2024-01,7.7481318399701795,5
NM202401343869,2024-01-25,2024-01-28,CU0151,PR501,4,2496.14,0.4,-357.5,Technology,Phones,713.41,1040.06,Jamie Dean,Home Office,Central,2024-01,-14.322113343001593,3
NM202401662621,2024-01-15,2024-01-16,CU0158,PR501,3,3120.18,0.0,979.95,Technology,Phones,713.41,1040.06,Jordan Hunt,Home Office,South,2024-01,31.406841912966566,1
NM202401738566,2024-01-14,2024-01-21,CU0024,PR516,5,38.56,0.2,14.16,Office Supplies,Binders,4.88,9.64,Quinn Roy,Corporate,East,2024-01,36.72199170124481,7
NM202401483012,2024-01-29,2024-01-29,CU0152,PR522,3,112.56,0.1,46.5,Office Supplies,Storage,22.02,41.69,Alex Hunt,Corporate,East,2024-01,41.311300639658846,0
NM202401583344,2024-01-16,2024-01-21,CU0091,PR524,2,169.02,0.0,37.14,Office Supplies,Art,65.94,84.51,Alex Ray,Home Office,West,2024-01,21.973730919417818,5
NM202401189573,2024-01-30,2024-02-01,CU0199,PR507,3,108.86,0.15,49.31,Technology,Machines,19.85,42.69,Riley Shah,Home Office,Central,2024-01,45.29671137240492,2
NM202401661764,2024-01-07,2024-01-10,CU0039,PR515,5,2575.39,0.1,991.5,Furniture,Bookcases,316.78,572.31,Quinn Roy,Consumer,East,2024-01,38.49902344887571,3
NM202401278155,2024-01-12,2024-01-12,CU0097,PR505,3,407.9,0.3,70.34,Technology,Accessories,112.52,194.24,Alex Bell,Corporate,Central,2024-01,17.244422652610936,0
NM202401851486,2024-01-29,2024-02-05,CU0009,PR503,2,278.8,0.0,82.62,Technology,Phones,98.09,154.89,Casey Cruz,Corporate,West,2024-01,29.634146341463413,7
NM202401423542,2024-01-15,2024-01-21,CU0013,PR514,8,2119.76,0.0,839.52,Furniture,Bookcases,160.03,264.97,Jamie Cruz,Consumer,Central,2024-01,39.60448352643695,6
NM202401406490,2024-01-19,2024-01-25,CU0161,PR506,7,4118.94,0.1,1820.98,Technology,Accessories,328.28,653.8,Riley Hunt,Corporate,Central,2024-01,44.20991808572109,6
NM202401765528,2024-01-18,2024-01-25,CU0034,PR509,7,4173.56,0.1,1820.09,Technology,Machines,336.21,662.47,Quinn Bell,Corporate,East,2024-01,43.610011596814225,7
NM202401551887,2024-01-09,2024-01-15,CU0192,PR520,5,44.55,0.1,18.5,Office Supplies,Paper,5.21,9.9,Jamie Fox,Home Office,Central,2024-01,41.5263748597082,6
NM202401667330,2024-01-31,2024-02-06,CU0136,PR505,7,1359.68,0.0,572.04,Technology,Accessories,112.52,194.24,Alex Dean,Consumer,Central,2024-01,42.07166392092256,6
NM202401460934,2024-01-20,2024-01-22,CU0213,PR518,8,378.84,0.3,106.84,Office Supplies,Paper,34.0,67.65,Drew Wood,Consumer,South,2024-01,28.201879421391617,2
NM202401987414,2024-01-10,2024-01-13,CU0230,PR520,4,31.68,0.2,10.84,Office Supplies,Paper,5.21,9.9,Riley Hunt,Consumer,Central,2024-01,34.217171717171716,3
NM202401364931,2024-01-26,2024-01-30,CU0119,PR522,3,125.07,0.0,59.01,Office Supplies,Storage,22.02,41.69,Sam Fox,Consumer,West,2024-01,47.18157831614296,4
NM202401278106,2024-01-29,2024-02-05,CU0047,PR514,1,238.47,0.1,78.44,Furniture,Bookcases,160.03,264.97,Morgan Shah,Consumer,East,2024-01,32.89302637648341,7
NM202401314175,2024-01-16,2024-01-18,CU0186,PR504,5,3639.6,0.0,1506.65,Technology,Accessories,426.59,727.92,Taylor Dean,Consumer,East,2024-01,41.396032531047375,2
NM202401779976,2024-01-16,2024-01-16,CU0198,PR502,4,1141.92,0.1,492.16,Technology,Phones,162.44,317.2,Morgan Hunt,Corporate,East,2024-01,43.0993414599972,0
NM202401179150,2024-01-02,2024-01-09,CU0027,PR508,7,1606.15,0.0,778.47,Technology,Machines,118.24,229.45,Jamie Shah,Consumer,East,2024-01,48.46807583351493,7
NM202401919794,2024-01-30,2024-01-30,CU0098,PR524,2,118.31,0.3,-13.57,Office Supplies,Art,65.94,84.51,Sam Cruz,Home Office,Central,2024-01,-11.469867297777027,0
NM202401401568,2024-01-27,2024-02-03,CU0199,PR524,1,84.51,0.0,18.57,Office Supplies,Art,65.94,84.51,Riley Shah,Home Office,Central,2024-01,21.973730919417818,7
NM202401245145,2024-01-01,2024-01-01,CU0063,PR517,2,150.35,0.15,54.63,Office Supplies,Binders,47.86,88.44,Alex Lee,Consumer,Central,2024-01,36.33521782507483,0
NM202401624342,2024-01-31,2024-02-01,CU0058,PR524,2,152.12,0.1,20.24,Office Supplies,Art,65.94,84.51,Morgan Dean,Corporate,East,2024-01,13.305285301078095,1
NM202401261814,2024-01-07,2024-01-11,CU0087,PR515,1,486.46,0.15,169.68,Furniture,Bookcases,316.78,572.31,Sam Roy,Corporate,South,2024-01,34.88056571968919,4
NM202401143064,2024-01-09,2024-01-13,CU0177,PR519,1,7.88,0.3,0.69,Office Supplies,Paper,7.19,11.26,Taylor Lee,Corporate,West,2024-01,8.756345177664974,4
NM202401353127,2024-01-01,2024-01-02,CU0089,PR518,8,541.2,0.0,269.2,Office Supplies,Paper,34.0,67.65,Drew Roy,Consumer,West,2024-01,49.741315594974125,1
NM202401942553,2024-01-24,2024-01-24,CU0153,PR523,4,204.12,0.0,49.52,Office Supplies,Art,38.65,51.03,Casey Wood,Consumer,South,2024-01,24.260239075053892,0
NM202401328673,2024-01-20,2024-01-20,CU0060,PR510,3,291.17,0.6,-209.26,Furniture,Chairs,166.81,242.64,Quinn Dean,Consumer,South,2024-01,-71.86866778857711,0
NM202401893695,2024-01-26,2024-02-02,CU0235,PR509,2,1059.95,0.2,387.53,Technology,Machines,336.21,662.47,Sam Roy,Consumer,East,2024-01,36.5611585452144,7
NM202401945990,2024-01-31,2024-02-05,CU0185,PR503,5,619.56,0.2,129.11,Technology,Phones,98.09,154.89,Sam Shah,Consumer,East,2024-01,20.838982503712316,5
NM202401925711,2024-01-29,2024-01-29,CU0143,PR501,6,6240.36,0.0,1959.9,Technology,Phones,713.41,1040.06,Riley Ray,Corporate,South,2024-01,31.406841912966566,0
NM202401437137,2024-01-04,2024-01-06,CU0147,PR516,3,24.58,0.15,9.94,Office Supplies,Binders,4.88,9.64,Quinn Wood,Corporate,West,2024-01,40.439381611065905,2
NM202401330076,2024-01-10,2024-01-17,CU0015,PR502,4,888.16,0.3,238.4,Technology,Phones,162.44,317.2,Sam Wood,Consumer,East,2024-01,26.842010448567827,7
NM202401375566,2024-01-05,2024-01-06,CU0230,PR518,1,60.89,0.1,26.89,Office Supplies,Paper,34.0,67.65,Riley Hunt,Consumer,Central,2024-01,44.1616028904582,1
NM202401374516,2024-01-15,2024-01-15,CU0089,PR505,1,194.24,0.0,81.72,Technology,Accessories,112.52,194.24,Drew Roy,Consumer,West,2024-01,42.07166392092257,0
NM202401772403,2024-01-21,2024-01-23,CU0005,PR521,2,89.64,0.1,13.68,Office Supplies,Storage,37.98,49.8,Jamie Fox,Home Office,East,2024-01,15.261044176706825,2
NM202401844909,2024-01-16,2024-01-18,CU0018,PR510,5,1213.2,0.0,379.15,Furniture,Chairs,166.81,242.64,Riley Bell,Consumer,South,2024-01,31.252060666007253,2
NM202401817120,2024-01-30,2024-02-02,CU0032,PR501,4,3536.2,0.15,682.56,Technology,Phones,713.41,1040.06,Jamie Cruz,Consumer,Central,2024-01,19.3020756744528,3
NM202401858328,2024-01-08,2024-01-09,CU0218,PR521,5,224.1,0.1,34.2,Office Supplies,Storage,37.98,49.8,Taylor Ray,Corporate,East,2024-01,15.261044176706829,1
NM202401763629,2024-01-04,2024-01-10,CU0117,PR511,1,118.81,0.0,56.14,Furniture,Chairs,62.67,118.81,Alex Hunt,Consumer,South,2024-01,47.251914821984684,6
NM202401866905,2024-01-03,2024-01-06,CU0137,PR517,4,318.38,0.1,126.94,Office Supplies,Binders,47.86,88.44,Jordan Roy,Consumer,South,2024-01,39.87059488661348,3
NM202401574884,2024-01-10,2024-01-11,CU0149,PR506,6,3138.24,0.2,1168.56,Technology,Accessories,328.28,653.8,Morgan Cruz,Corporate,West,2024-01,37.23615784643622,1
NM202401462014,2024-01-23,2024-01-30,CU0216,PR501,5,4680.27,0.1,1113.22,Technology,Phones,713.41,1040.06,Alex Shah,Corporate,South,2024-01,23.785379903296175,7
NM202401997793,2024-01-25,2024-01-26,CU0134,PR511,8,665.34,0.3,163.98,Furniture,Chairs,62.67,118.81,Morgan Fox,Home Office,Central,2024-01,24.6460456308053,1
NM202401585188,2024-01-09,2024-01-09,CU0024,PR520,8,31.68,0.6,-10.0,Office Supplies,Paper,5.21,9.9,Quinn Roy,Corporate,East,2024-01,-31.565656565656564,0
NM202401106267,2024-01-02,2024-01-03,CU0196,PR516,5,33.74,0.3,9.34,Office Supplies,Binders,4.88,9.64,Jamie Lee,Consumer,East,2024-01,27.68227622999407,1
NM202401343346,2024-01-02,2024-01-04,CU0214,PR514,8,2119.76,0.0,839.52,Furniture,Bookcases,160.03,264.97,Quinn Dean,Home Office,Central,2024-01,39.60448352643695,2
NM202401310438,2024-01-04,2024-01-09,CU0237,PR506,2,1046.08,0.2,389.52,Technology,Accessories,328.28,653.8,Jordan Ray,Consumer,West,2024-01,37.23615784643622,5
